post_id,platform,post_type,post_date,day_of_week,posting_hour,caption_length,hashtags_count,likes,comments,shares,saves,engagement_rate
1486,Instagram,Carousel,27-08-2024,Tuesday,14,150,19,1915,476,372,342,1.6214099216710183
1487,Facebook,Image,12-01-2024,Friday,7,290,1,1199,127,422,438,1.823185988323603
1488,Instagram,Carousel,19-09-2024,Thursday,16,295,15,3109,21,581,448,1.3377291733676424
1489,Twitter,Reel,24-05-2024,Friday,23,77,17,4758,346,70,78,1.1038251366120218
1490,Twitter,Carousel,22-03-2024,Friday,12,57,13,4256,94,589,480,1.2732612781954886
1491,Facebook,Reel,21-05-2024,Tuesday,11,193,14,3865,467,157,667,1.3340232858990944
1492,Facebook,Reel,27-09-2024,Friday,18,29,0,3592,26,413,589,1.2861915367483296
1493,Instagram,Carousel,25-04-2024,Thursday,16,292,14,2690,442,156,266,1.3211895910780669
1494,Instagram,Reel,12-04-2024,Friday,12,177,5,4755,368,592,157,1.2349106203995794
1495,Twitter,Image,21-02-2024,Wednesday,8,187,10,264,551,42,131,3.742424242424242
1496,Facebook,Image,27-04-2024,Saturday,13,131,11,1760,211,312,168,1.3926136363636363
1497,Instagram,Image,14-01-2024,Sunday,12,214,1,1174,455,128,385,1.8245315161839863
1498,Facebook,Carousel,16-08-2024,Friday,9,67,5,3642,413,205,211,1.2276221856123009
1499,Instagram,Reel,16-09-2024,Monday,9,270,19,4787,746,530,125,1.2926676415291414
1500,Instagram,Carousel,02-07-2024,Tuesday,17,264,8,2645,430,197,216,1.3187145557655955
